Article_URL,Article_Title,Article_Author,Journal_Name,Journal_ISSN,Journal_eISSN,Article_Volume,Article_Issue,Article_Pages,Article_Date,Article_DOI,Article_CitedBy,Article_Author_University,Article_Author_City,Article_Author_Country,Article_Type,Article_OA
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/84864733772,From the outback to the background: Indian films in australia,Walsh M.,Studies in Australasian Cinema,17503175,17503183,4,3,215-230,1/1/2010,10.1386/sac.4.3.215_1,3,Flinders University,Adelaide,Australia,Article,FALSE
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/84864732723,Redeeming the bastard child: Exploring legitimacy and contradiction in Australia,Morton J.,Studies in Australasian Cinema,17503175,17503183,4,2,159-172,1/1/2010,10.1386/sac.4.2.159_1,2,La Trobe University,Melbourne,Australia,Article,FALSE
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/84864731473,The drover’s wives and camp couture: Baz luhrmann’s preposterous1 national epic,Jayamanne L.,Studies in Australasian Cinema,17503175,17503183,4,2,131-143,1/1/2010,10.1386/sac.4.2.131_1,4,The University of Sydney,Sydney,Australia,Article,FALSE
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/84864730781,Tokyo drifting: Toei corporation’s the drifting avenger and the internationalization of the australian western,Khoo O.,Studies in Australasian Cinema,17503175,17503183,4,3,231-241,1/1/2010,10.1386/sac.4.3.231_1,1,Monash University,Melbourne,Australia,Article,FALSE
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/84864730750,It was an experience that totally blew up in my face: Steve Railsback and turkey shoot,Verhoeven D.,Studies in Australasian Cinema,17503175,17503183,4,1,73-79,1/1/2010,10.1386/sac.4.1.73_1,1,RMIT University,Melbourne,Australia,Article,FALSE
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/84864730074,The locals and the global: Transnational currents in contemporary New Zealand horror,Cameron A.,Studies in Australasian Cinema,17503175,17503183,4,1,55-72,1/1/2010,10.1386/sac.4.1.55_1,4,University of Auckland,Auckland,New Zealand,Article,FALSE
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/84864729631,Dead on arrival: The fate of australian film noir,Verevis C.,Studies in Australasian Cinema,17503175,17503183,4,3,243-253,1/1/2010,10.1386/sac.4.3.243_1,2,Monash University,Melbourne,Australia,Article,FALSE
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/84864727727,"International outlaws: Tony richardson, mick jagger and ned kelly",Gaunson S.,Studies in Australasian Cinema,17503175,17503183,4,3,255-265,1/1/2010,10.1386/sac.4.3.255_1,1,RMIT University,Melbourne,Australia,Article,FALSE
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/84864727368,Ozploitation compared to what? A challenge to contemporary Australian film studies,Martin A.,Studies in Australasian Cinema,17503175,17503183,4,1,21-Sep,1/1/2010,10.1386/sac.4.1.9_1,15,Monash University,Melbourne,Australia,Article,FALSE
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/84864725978,The (Heterogeneous) voice of indonesia calling,Hughes J.,Studies in Australasian Cinema,17503175,17503183,4,3,283-300,1/1/2010,10.1386/sac.4.3.283_1,3,,,,Article,FALSE
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/84861652157,"Tasteless, romantic and full of history: The German reception of Australia and rabbit-proof fence",Haag O.,Studies in Australasian Cinema,17503175,17503183,4,2,115-129,1/1/2010,10.1386/sac.4.2.115_1,5,Bundesforschungszentrum für Wald,Vienna,Austria,Article,FALSE
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/84861652153,"Australian eco-horror and Gaia’s revenge: Animals, eco-nationalism and the ‘new nature’",Simpson C.,Studies in Australasian Cinema,17503175,17503183,4,1,43-54,1/1/2010,10.1386/sac.4.1.43_1,13,Macquarie University,Sydney,Australia,Article,FALSE
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/84861652130,Australian cinema’s dark sun: The boom in Australian horror film production,Ryan M.D.,Studies in Australasian Cinema,17503175,17503183,4,1,23-41,1/1/2010,10.1386/sac.4.1.23_1,5,Queensland University of Technology QUT,Brisbane,Australia,Article,FALSE
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/84861652114,A ‘nation so ill-begotten’: Racialized childhood and conceptions of national belonging in xavier herbert’s poor fellow my country and baz luhrmann’s Australia,Conor L.,Studies in Australasian Cinema,17503175,17503183,4,2,97-113,1/1/2010,10.1386/sac.4.2.97_1,3,University of Melbourne,Parkville,Australia,Article,FALSE
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/84861652076,Solving the ‘problem’ of the motherless indigenous child in jedda and australia: White maternal desire in the Australian epic before and after bringing them home,Kevin C.,Studies in Australasian Cinema,17503175,17503183,4,2,145-157,1/1/2010,10.1386/sac.4.2.145_1,5,Flinders University,Adelaide,Australia,Article,FALSE
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/84861652066,"Never-never land: Affective landscapes, the touristic gaze and heterotopic space in australia",Stadler J.,Studies in Australasian Cinema,17503175,17503183,4,2,173-187,1/1/2010,10.1386/sac.4.2.173_1,6,The University of Queensland,Brisbane,Australia,Article,FALSE
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/85023953112,The artist between images and across media: James clayden,Martin A.,Studies in Australasian Cinema,17503175,17503183,3,2,79-189,1/1/2009,10.1386/sac.3.2.179/1,1,Monash University,Melbourne,Australia,Article,FALSE
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/85023952552,Vault age: Digitizing and contextualizing australian audio-visual content: Australianscreen online (aso.gov.au),Aveyard K.,Studies in Australasian Cinema,17503175,17503183,3,2,202-222,1/1/2009,10.1386/sac.3.2.205/1,1,Griffith University,Brisbane,Australia,Note,FALSE
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/85023948589,Introduction going digital: Implications and opportunities for cinema in Australia and New Zealand,Aveyard K.,Studies in Australasian Cinema,17503175,17503183,3,2,151-154,1/1/2009,10.1386/sac.3.2.151/7,0,Griffith University,Brisbane,Australia,Note,FALSE
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/85023900779,Editorial,Henderson I.,Studies in Australasian Cinema,17503175,17503183,3,1,6-May,1/1/2009,10.1386/sac.3.1.5_2,0,King's College London,London,United Kingdom,Editorial,FALSE
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/85011519016,"Adaptation critical review: Bright star (campion, 2009)",Vickers N.,Studies in Australasian Cinema,17503175,17503183,3,3,321-324,1/1/2009,10.1386/sac.3.3.321_1,0,King's College London,London,United Kingdom,Note,FALSE
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/85011510838,"Compulsory screening: Border protection, migration and the Australian screen",Dalziell T.,Studies in Australasian Cinema,17503175,17503183,3,1,14-Jul,1/1/2009,10.1386/sac.3.1.7_7,1,University of Western Australia,Perth,Australia,Note,FALSE
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/85011463433,Australian screen adaptations in the AFI research collection,Gionfriddo A.,Studies in Australasian Cinema,17503175,17503183,3,3,325-343,1/1/2009,10.1386/sac.3.3.325_7,1,,,,Note,FALSE
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/85011436876,Editorial,Henderson I.,Studies in Australasian Cinema,17503175,17503183,3,3,227-228,1/1/2009,10.1386/sac.3.3.227_2,0,King's College London,London,United Kingdom,Editorial,FALSE
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/84864734309,"Out from nowhere: Pakeha anxieties in ngati (Barclay, 1987), once were warriors (Tamahori, 1994) and whale rider (Caro, 2002)",Joyce H.,Studies in Australasian Cinema,17503175,17503183,3,3,239-250,1/1/2009,10.1386/sac.3.3.239_1,2,La Trobe University,Melbourne,Australia,Article,FALSE
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/84864733259,"The white woman’s burden: Whiteness and the neo-colonialist historical imagination in the proposition (john hillcoat, 2005)",Williams M.,Studies in Australasian Cinema,17503175,17503183,3,3,265-278,1/1/2009,10.1386/sac.3.3.265_1,6,Western Sydney University,Penrith,Australia,Article,FALSE
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/84864732864,Framing the beach: A tourist reading of the piano,Leotta A.,Studies in Australasian Cinema,17503175,17503183,3,3,229-238,1/1/2009,10.1386/sac.3.3.229_1,5,,,,Article,FALSE
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/84864732782,Not quite mad max: Brian trenchard-smith’s dead end drive-in,Johinke R.,Studies in Australasian Cinema,17503175,17503183,3,3,309-320,1/1/2009,10.1386/sac.3.3.309_1,3,The University of Sydney,Sydney,Australia,Article,FALSE
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/84864732164,Domesticating refugees: The border crossing other in marking time,Phillips K.,Studies in Australasian Cinema,17503175,17503183,3,1,47-59,1/1/2009,10.1386/sac.3.1.47_1,2,Curtin University,Perth,Australia,Article,FALSE
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/84864731685,Travelling towards ourselves: Rights and recognition in clara law’s letters to ali,Brennan B.,Studies in Australasian Cinema,17503175,17503183,3,1,15-28,1/1/2009,10.1386/sac.3.1.15_1,2,The University of Sydney,Sydney,Australia,Article,FALSE
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/84864729654,"A cultural affair to remember: Nostalgia, whiteness and migration in love’s brother",Carniel J.,Studies in Australasian Cinema,17503175,17503183,3,1,93-105,1/1/2009,10.1386/sac.3.1.93_1,2,University of Melbourne,Parkville,Australia,Article,FALSE
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/84864728052,Giving spaces/spaces of giving: Accommodation in floating life,Kim L.V.,Studies in Australasian Cinema,17503175,17503183,3,1,107-119,1/1/2009,10.1386/sac.3.1.107_1,2,University of Western Australia,Perth,Australia,Article,FALSE
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/84864727524,Gunpowder and gardens: Reading women in the proposition,Dalziell T.,Studies in Australasian Cinema,17503175,17503183,3,1,121-131,1/1/2009,10.1386/sac.3.1.121_1,6,University of Western Australia,Perth,Australia,Article,FALSE
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/84864727366,"Peter Carey’s and Ray Lawrence’s bliss (1985): Fiction, film and power",Dixon R.,Studies in Australasian Cinema,17503175,17503183,3,3,279-294,1/1/2009,10.1386/sac.3.3.279_1,1,The University of Sydney,Sydney,Australia,Article,FALSE
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/84864726921,Law and identity at the fence,Dolin K.,Studies in Australasian Cinema,17503175,17503183,3,1,133-146,1/1/2009,10.1386/sac.3.1.133_1,2,University of Western Australia,Perth,Australia,Article,FALSE
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/84864726481,Doing ‘the other’ over: Narrative conservatism in radical popular films,Gannon S.,Studies in Australasian Cinema,17503175,17503183,3,1,29-45,1/1/2009,10.1386/sac.3.1.29_1,4,Western Sydney University,Penrith,Australia,Article,FALSE
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/84864726448,From aboriginal Australia to German autumn: On the West German reception of thirteen ‘films from black Australia’,Hurley A.,Studies in Australasian Cinema,17503175,17503183,3,3,251-263,1/1/2009,10.1386/sac.3.3.251_1,3,University of Technology Sydney,Sydney,Australia,Article,FALSE
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/84864726152,Database economy and transnational cinema,Cubitt S.,Studies in Australasian Cinema,17503175,17503183,3,2,155-166,1/1/2009,10.1386/sac.3.2.155/1,1,University of Melbourne,Parkville,Australia,Article,FALSE
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/84864725333,Stowastowaways on their father’s ships: European immigration and Australian filman film,Hughes-D’aeth T.,Studies in Australasian Cinema,17503175,17503183,3,1,75-92,1/1/2009,10.1386/sac.3.1.75_1,2,University of Western Australia,Perth,Australia,Article,FALSE
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/84864724801,Adapting australian film: Ray lawrence from bliss to Jindabyne,Rayner J.,Studies in Australasian Cinema,17503175,17503183,3,3,295-308,1/1/2009,10.1386/sac.3.3.295_1,3,The University of Sheffield,Sheffield,United Kingdom,Article,FALSE
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/84861652193,The politics of digital distribution: Exclusionary structures in online cinema,Lobato R.,Studies in Australasian Cinema,17503175,17503183,3,2,167-178,1/1/2009,10.1386/sac.3.2.167/1,15,Swinburne University of Technology,Melbourne,Australia,Article,FALSE
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/84861652141,Borders of the national family in king of the coral sea (1954),Landman J.,Studies in Australasian Cinema,17503175,17503183,3,1,61-73,1/1/2009,10.1386/sac.3.1.61_1,3,Victoria University,Footscray,Australia,Article,FALSE
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/84861652113,Coming to a cinema near you?: Digitized exhibition and independent cinemas in Australia,Aveyard K.,Studies in Australasian Cinema,17503175,17503183,3,2,191-203,1/1/2009,10.1386/sac.3.2.191/1,6,Griffith University,Brisbane,Australia,Article,FALSE
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/85023956442,Unsettling whiteness: The slippage of race and nation in clara law’s letters to ali,Johnston M.,Studies in Australasian Cinema,17503175,17503183,2,2,103-119,1/1/2008,10.1386/sac.2.2.103_1,1,Monash University,Melbourne,Australia,Article,FALSE
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/85023940962,Whose story is reclaimed in the home song stories?,Tuccio S.,Studies in Australasian Cinema,17503175,17503183,2,1,15-20,1/1/2008,10.1386/sac.2.1.15_1,1,University of Melbourne,Parkville,Australia,Article,FALSE
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/85023922147,"Transnational Asian Australian cinema, part 2",Khoo O.,Studies in Australasian Cinema,17503175,17503183,2,3,173-175,1/1/2008,10.1386/sac.2.3.173_2,0,Curtin University,Perth,Australia,Editorial,FALSE
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/85023906882,"Editorial: Transnational Asian Australian cinema, part 1",Khoo O.,Studies in Australasian Cinema,17503175,17503183,2,2,97-102,1/1/2008,10.1386/sac.2.2.97_2,1,Curtin University,Perth,Australia,Editorial,FALSE
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/85023894882,Editorial,Henderson I.,Studies in Australasian Cinema,17503175,17503183,2,1,4-Mar,1/1/2008,10.1386/sac.2.1.3_2,1,King's College London,London,United Kingdom,Editorial,FALSE
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/85023877870,Dancing with the prime minister,Cole A.,Studies in Australasian Cinema,17503175,17503183,2,1,13-May,1/1/2008,10.1386/sac.2.1.5_1,1,"Goldsmiths, University of London",London,United Kingdom,Article,FALSE
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/85015254175,"Three takes on intercultural film: Michael Edols’ trilogy of aboriginal films: Lalai dreamtime; floating, like wind blow ’em about – this time; and when the snake bites the sun",Hurley A.,Studies in Australasian Cinema,17503175,17503183,2,1,73-93,1/1/2008,10.1386/sac.2.1.73_1,2,University of Technology Sydney,Sydney,Australia,Article,FALSE
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/84987795070,Reconfiguring rusticity: Feminizing Australian cinema’s country towns,Simpson C.,Studies in Australasian Cinema,17503175,17503183,2,1,47-59,1/1/2008,10.1386/sac.2.1.47_1,3,Macquarie University,Sydney,Australia,Article,FALSE
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/84906776035,"Reconstructing images of history: Christopher doyle, rabbit-proof fence and postcolonial collage",Chan Q.M.,Studies in Australasian Cinema,17503175,17503183,2,2,121-142,1/1/2008,10.1386/sac.2.2.121_1,2,School of Culture and Communication,Melbourne,Australia,Article,FALSE
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/84899363977,Lieux et non-lieux: Subverting spaces of recognition and belonging in looking for alibrandi,Pèrcopo L.,Studies in Australasian Cinema,17503175,17503183,2,1,21-31,1/1/2008,10.1386/sac.2.1.21_1,4,Università degli Studi di Cagliari,Cagliari,Italy,Article,FALSE
,,,,,,,,,,,,King's College London,London,United Kingdom,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/84887703109,Australians in a vacuum: The socio-political ‘stuff ’ in Rachel Perkins’ radiance,Miller B.,Studies in Australasian Cinema,17503175,17503183,2,1,61-71,1/1/2008,10.1386/sac.2.1.61_1,3,University of New South Wales (UNSW) Australia,Sydney,Australia,Article,FALSE
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/84871182704,Old debts: The unsung relationship between Australia’s film and advertising industries,Crawford R.,Studies in Australasian Cinema,17503175,17503183,2,1,33-45,1/1/2008,10.1386/sac.2.1.33_1,2,King's College London,London,United Kingdom,Article,FALSE
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/84862300024,Secret lives of Asian Australian cinema: Offshore labour in transnational film industries,Lobato R.,Studies in Australasian Cinema,17503175,17503183,2,3,213-227,1/1/2008,10.1386/sac.2.3.213_1,4,School of Culture and Communication,Melbourne,Australia,Article,FALSE
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/84858606976,The art of government: Khoa do’s the finished people and the policy reform of community cultural development,Brook S.,Studies in Australasian Cinema,17503175,17503183,2,3,177-193,1/1/2008,10.1386/sac.2.3.177_1,4,School of Culture and Communication,Melbourne,Australia,Article,FALSE
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/80051494157,Queer Asian Australian migration: Creative film co-production and diasporic intimacy in the home song stories,Yue A.,Studies in Australasian Cinema,17503175,17503183,2,3,229-243,1/1/2008,10.1386/sac.2.3.229_1,8,School of Culture and Communication,Melbourne,Australia,Article,FALSE
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/79951973515,Cinemas of value: Multicultural realism in Asian Australian cinema,Khoo O.,Studies in Australasian Cinema,17503175,17503183,2,2,141-156,1/1/2008,10.1386/sac.2.2.141_1,3,Curtin University,Perth,Australia,Article,FALSE
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/77958161481,Small-fry: Suburban decline and the global outback in recent Asian Australian cinema,Grace H.,Studies in Australasian Cinema,17503175,17503183,2,3,195-212,1/1/2008,10.1386/sac.2.3.195_1,6,Chung Chi College,null,Hong Kong,Article,FALSE
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/68349119540,Affective authorship: Contemporary Asian Australian documentary,Smaill B.,Studies in Australasian Cinema,17503175,17503183,2,2,157-170,1/1/2008,10.1386/sac.2.2.157_1,2,Monash University,Melbourne,Australia,Article,FALSE
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/85023886570,Editorial,Henderson I.,Studies in Australasian Cinema,17503175,17503183,1,1,4-Mar,1/1/2007,10.1386/sac.1.1.3_2,0,King's College London,London,United Kingdom,Editorial,FALSE
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/85023870565,The physician who assumed his patient’s fever: Peter Jackson’s narrative strategy in heavenly creatures,McDonnell B.,Studies in Australasian Cinema,17503175,17503183,1,2,161-173,1/1/2007,10.1386/sac.1.2.161_1,1,Massey University Auckland,Albany,New Zealand,Article,FALSE
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/85023854461,Lessons of noise and silence: Avant-garde cinema and experimental music in Australia,Martin A.,Studies in Australasian Cinema,17503175,17503183,1,2,223-234,1/1/2007,10.1386/sac.1.2.223_1,2,Monash University,Melbourne,Australia,Article,FALSE
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/85023840518,Guest editorial,Verhoeven D.,Studies in Australasian Cinema,17503175,17503183,1,3,243-244,1/1/2007,10.1386/sac.1.3.243_2,0,RMIT University,Melbourne,Australia,Editorial,FALSE
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/85023838063,"Dad Rudd, M.P. and the making of a national audience",Lamond J.,Studies in Australasian Cinema,17503175,17503183,1,1,91-105,1/1/2007,10.1386/sac.1.1.91_1,1,The University of Sydney,Sydney,Australia,Article,FALSE
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/85023800570,Editorial,Henderson I.,Studies in Australasian Cinema,17503175,17503183,1,2,125,1/1/2007,10.1386/sac.1.2.125_2,0,King's College London,London,United Kingdom,Editorial,FALSE
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/85023792493,"Liminality, temporality and marginalization in Giorgio Mangiamele’s migrant movies",Rando G.,Studies in Australasian Cinema,17503175,17503183,1,2,209-221,1/1/2007,10.1386/sac.1.2.209_1,2,University of Wollongong,Wollongong,Australia,Article,FALSE
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/85023737536,"Activism, community and governance: Barry Barclay’s the Kaipara affair (2005)",Murray S.,Studies in Australasian Cinema,17503175,17503183,1,2,147-159,1/1/2007,10.1386/sac.1.2.147_1,4,University of Leeds,Leeds,United Kingdom,Article,FALSE
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/85015223358,"Remembering our ancestors: Cross-cultural collaboration and the mediation of aboriginal culture and history in ten canoes (Rolf De Heer, 2006)",Davis T.,Studies in Australasian Cinema,17503175,17503183,1,1,14-May,1/1/2007,10.1386/sac.1.1.5_1,15,"The University of Newcastle, Australia",Callaghan,Australia,Article,FALSE
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/85011522281,"Cinema, community and policy: Contexts and pretexts for the regional cinema program in new south wales, australia",Crowe K.,Studies in Australasian Cinema,17503175,17503183,1,3,377-394,1/1/2007,10.1386/sac.1.3.377_1,3,University of Wollongong,Wollongong,Australia,Article,FALSE
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
