Article_URL,Article_Title,Article_Author,Journal_Name,Journal_ISSN,Journal_eISSN,Article_Volume,Article_Pages,Article_Date,Article_DOI,Article_CitedBy,Article_Author_University,Article_Author_City,Article_Author_Country,Article_Type,Article_OA,Article_Issue
,,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/84858232070,Connected world,Thomson S.,Digital TV Europe,2040266X,,,2,1/1/2012,,0,,,,Editorial,FALSE,304
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/84858185695,Pay TV feels the pressure,Bulkley K.,Digital TV Europe,2040266X,,,52,1/1/2012,,0,,,,Note,FALSE,304
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/80053335308,Surfing the waves of change,Homolay K.,Digital TV Europe,2040266X,,,45,9/1/2011,,0,,,,Note,FALSE,302
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/80053328587,Q&amp;A,Habdank A.,Digital TV Europe,2040266X,,,69,9/1/2011,,0,,,,Note,FALSE,302
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/80053321012,Lifestyle visions,Sisters P.,Digital TV Europe,2040266X,,,32-36,9/1/2011,,0,,,,Article,FALSE,302
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/80053319797,Power to the people,Weiss T.,Digital TV Europe,2040266X,,,16-22,9/1/2011,,0,,,,Article,FALSE,302
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/80053314545,Variety pack,Thomson S.,Digital TV Europe,2040266X,,,4,9/1/2011,,0,,,,Editorial,FALSE,302
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/80053310026,Checks and balances,Harris,Digital TV Europe,2040266X,,,39-42,9/1/2011,,0,,,,Article,FALSE,302
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/80053309565,Sharp practices,Jarvis D.,Digital TV Europe,2040266X,,,25-30,9/1/2011,,0,,,,Article,FALSE,302
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/80053304711,The gooaorola dilemma,Bulkley K.,Digital TV Europe,2040266X,,,72,9/1/2011,,0,,,,Note,FALSE,302
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/80053303996,In the swing,Killengrey B.,Digital TV Europe,2040266X,,,68,9/1/2011,,0,,,,Note,FALSE,302
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/80053299738,Interview,Baskerville B.,Digital TV Europe,2040266X,,,14,9/1/2011,,0,,,,Note,FALSE,302
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/80052008812,Traffic congestion,Tobin A.,Digital TV Europe,2040266X,,,27-30,7/1/2011,,0,,,,Article,FALSE,301
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/80052001732,Only connect,Thomson S.,Digital TV Europe,2040266X,,,22-25,7/1/2011,,0,,,,Article,FALSE,301
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/80051974195,Connected world,Thomson S.,Digital TV Europe,2040266X,,,2,7/1/2011,,0,,,,Editorial,FALSE,301
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/80051973504,"Interview: Sean Cohan, A&amp;E networks",Pomphrey G.,Digital TV Europe,2040266X,,,8,7/1/2011,,0,,,,Note,FALSE,301
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/80051969854,Overtime,Pomphrey G.,Digital TV Europe,2040266X,,,15-Oct,7/1/2011,,0,,,,Article,FALSE,301
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/80051954558,Twilight of the moguls,Bulkley K.,Digital TV Europe,2040266X,,,40,7/1/2011,,0,,,,Note,FALSE,301
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/80051776305,Taking things further,Pomphrey G.,Digital TV Europe,2040266X,,,17-Dec,5/1/2011,,0,,,,Article,FALSE,300
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/80051776304,Safety from the storm,Bulkley K.,Digital TV Europe,2040266X,,,48,5/1/2011,,0,,,,Note,FALSE,300
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/80051758454,Interview: Mark hollinger,Thomson S.,Digital TV Europe,2040266X,,,10,5/1/2011,,0,,,,Note,FALSE,300
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/80051752986,Higher vision,Tobin A.,Digital TV Europe,2040266X,,,30-32,5/1/2011,,0,,,,Article,FALSE,300
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/80051741409,The time and place for TV anywhere,Kroes R.,Digital TV Europe,2040266X,,,38,5/1/2011,,0,,,,Note,FALSE,300
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/80051707935,Return of the moguls,Brockmeyer D.,Digital TV Europe,2040266X,,,26-28,5/1/2011,,0,,,,Article,FALSE,300
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/80051706771,Multiplication tables,Thomson S.,Digital TV Europe,2040266X,,,2,5/1/2011,,0,,,,Editorial,FALSE,300
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/80051777154,IP with everything,Thomson S.,Digital TV Europe,2040266X,,,4,3/1/2011,,0,,,,Editorial,FALSE,299
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/80051766557,The kids are alright,Fry A.,Digital TV Europe,2040266X,,,20-24,3/1/2011,,0,,,,Article,FALSE,299
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/80051761590,The outer limits,Thomson S.,Digital TV Europe,2040266X,,,27-32,3/1/2011,,0,,,,Article,FALSE,299
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/80051758064,Watch this space,Pomphrey G.,Digital TV Europe,2040266X,,,35-38,3/1/2011,,0,,,,Article,FALSE,299
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/80051732312,The barbarian invasions,Bulkley K.,Digital TV Europe,2040266X,,,56,3/1/2011,,0,,,,Note,FALSE,299
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/80051714197,"Interview: Mike fries, liberty global",Thomson S.,Digital TV Europe,2040266X,,,12,3/1/2011,,0,,,,Note,FALSE,299
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/80051764899,Keep taking the tablets,Bulkley K.,Digital TV Europe,2040266X,,,48,1/1/2011,,0,,,,Note,FALSE,298
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/80051762161,The road to IP,Thomson S.,Digital TV Europe,2040266X,,,22-26,1/1/2011,,0,,,,Article,FALSE,298
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/80051757266,Smart moves,Pomphrey G.,Digital TV Europe,2040266X,,,28-32,1/1/2011,,0,,,,Article,FALSE,298
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/80051756152,Cable Congress '11: Techtonic forces,,Digital TV Europe,2040266X,,,35,1/1/2011,,0,,,,Conference Paper,FALSE,298
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/80051716277,Minority report,Fry A.,Digital TV Europe,2040266X,,,14-20,1/1/2011,,0,,,,Article,FALSE,298
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/80051714907,Embracing diversity,Thomson S.,Digital TV Europe,2040266X,,,2,1/1/2011,,0,,,,Editorial,FALSE,298
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/80051711655,Putting the kids in control,Thomson S.,Digital TV Europe,2040266X,,,12,1/1/2011,,0,,,,Note,FALSE,298
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/80051778088,CTAM eurosummit: The preview,Mckibbin M.,Digital TV Europe,2040266X,,,62,9/1/2010,,0,,,,Note,FALSE,296
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/80051777502,Special occasions,,Digital TV Europe,2040266X,,,22-26,9/1/2010,,0,,,,Article,FALSE,296
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/80051761161,Nets get together,Bulkley K.,Digital TV Europe,2040266X,,,76,9/1/2010,,0,,,,Note,FALSE,296
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/80051756847,The high life,,Digital TV Europe,2040266X,,,28-36,9/1/2010,,0,,,,Review,FALSE,296
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/80051741753,The selfish stream,Thomson S.,Digital TV Europe,2040266X,,,2,9/1/2010,,0,,,,Editorial,FALSE,296
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/80051731117,Charge it,,Digital TV Europe,2040266X,,,38-42,9/1/2010,,0,,,,Review,FALSE,296
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/80051708676,The personal touch,,Digital TV Europe,2040266X,,,14-20,9/1/2010,,0,,,,Article,FALSE,296
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/80051778467,Mapping the future,Farassat R.,Digital TV Europe,2040266X,,,22-26,7/1/2010,,0,,,,Article,FALSE,295
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/80051756848,Access granted,Christian S.,Digital TV Europe,2040266X,,,14-Oct,7/1/2010,,0,,,,Article,FALSE,295
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/80051721591,Multiplication tables,Thomson S.,Digital TV Europe,2040266X,,,2,7/1/2010,,0,,,,Editorial,FALSE,295
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/80051720831,Play it again,Fletcher I.,Digital TV Europe,2040266X,,,16-21,7/1/2010,,0,,,,Article,FALSE,295
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/77952667874,Lifestyle choices,Fry A.,Digital TV Europe,2040266X,,,18-23,5/1/2010,,0,,,,Article,FALSE,294
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/77952662194,New ways to socialise,Bulkley K.,Digital TV Europe,2040266X,,,48,5/1/2010,,0,,,,Note,FALSE,294
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/77952659376,Testing times,Thomson S.,Digital TV Europe,2040266X,,,28-34,5/1/2010,,0,,,,Article,FALSE,294
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/77952646667,Telekom on top,Brockmeyer D.,Digital TV Europe,2040266X,,,24-27,5/1/2010,,0,,,,Article,FALSE,294
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/77952596688,The sky's the limit,Pomphrey G.,Digital TV Europe,2040266X,,,16-Oct,5/1/2010,,0,,,,Article,FALSE,294
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/77952593560,Surviving in space,Thomson S.,Digital TV Europe,2040266X,,,2,5/1/2010,,0,,,,Editorial,FALSE,294
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/77951200652,Age of discovery,Thomson S.,Digital TV Europe,2040266X,,,44,4/1/2010,,0,,,,Note,FALSE,293
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/77951177379,The third dimension,Pomphrey G.,Digital TV Europe,2040266X,,,16-Oct,4/1/2010,,0,,,,Article,FALSE,293
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/77951168321,Cable lights up exit sign,Bulkley K.,Digital TV Europe,2040266X,,,52,4/1/2010,,0,,,,Note,FALSE,293
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/77951160153,Down with the kids,Fry A.,Digital TV Europe,2040266X,,,18-24,4/1/2010,,0,,,,Article,FALSE,293
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/77951157607,Depth of view,Thomson S.,Digital TV Europe,2040266X,,,2,4/1/2010,,0,,,,Editorial,FALSE,293
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/77951155477,Only connect,Thomson S.,Digital TV Europe,2040266X,,,26-32,4/1/2010,,0,,,,Article,FALSE,293
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/77949536366,Triple vision,Thomson S.,Digital TV Europe,2040266X,,,15-Oct,3/1/2010,,0,,,,Article,FALSE,292
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/77949527987,In at the deep end,Bulkley K.,Digital TV Europe,2040266X,,,48,3/1/2010,,0,,,,Note,FALSE,292
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/77949512677,The power of three,Thomson S.,Digital TV Europe,2040266X,,,2,3/1/2010,,0,,,,Editorial,FALSE,292
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/77949508543,Cable congress '10: 'A big year',Kohnstamm M.,Digital TV Europe,2040266X,,,30-31,3/1/2010,,0,Cable Industry Association Cable Europe,null,null,Note,FALSE,292
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/77949494024,Fast forward,Pomphrey G.,Digital TV Europe,2040266X,,,16-20,3/1/2010,,0,,,,Article,FALSE,292
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/76549131794,A bite of the apple,Bulkley K.,Digital TV Europe,2040266X,,,40,1/1/2010,,0,,,,Note,FALSE,291
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/76549125963,Fresh demands,Thomson S.,Digital TV Europe,2040266X,,,2,1/1/2010,,0,,,,Editorial,FALSE,291
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/76549123062,Towards the light,Thomson S.,Digital TV Europe,2040266X,,,18-23,1/1/2010,,0,Telefonaktiebolaget LM Ericsson,Stockholm,Sweden,Article,FALSE,291
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/76549107921,The premier league,,Digital TV Europe,2040266X,,,30-31,1/1/2010,,0,,,,Article,FALSE,291
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/76549085650,Channelling on-demand,Pomphrey G.,Digital TV Europe,2040266X,,,16-Oct,1/1/2010,,0,,,,Article,FALSE,291
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/76549085124,Russian rise in pay-TV,,Digital TV Europe,2040266X,,,24-26,1/1/2010,,0,,,,Article,FALSE,291
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/73149125166,Motion pictures,Jifri F.,Digital TV Europe,2040266X,,,38-43,12/1/2009,,0,,,,Article,FALSE,288
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/73149118059,Taking the high road,Bulkley K.,Digital TV Europe,2040266X,,,72,12/1/2009,,0,,,,Note,FALSE,288
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/73149113332,Editor's note: The leading edge,Thomson S.,Digital TV Europe,2040266X,,,2,12/1/2009,,0,,,,Editorial,FALSE,290
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/73149112636,Iphone effect hits pay-TV,Bulkleyter K.,Digital TV Europe,2040266X,,,44,12/1/2009,,0,,,,Note,FALSE,287
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/73149110403,Outsourcing economics,Pomphrey G.,Digital TV Europe,2040266X,,,28-32,12/1/2009,,0,,,,Article,FALSE,287
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/73149109298,Network profits,Pomphrey G.,Digital TV Europe,2040266X,,,22-28,12/1/2009,,0,,,,Article,FALSE,288
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/73149108870,CTAM eurosummit,,Digital TV Europe,2040266X,,,62-63,12/1/2009,,0,,,,Article,FALSE,288
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/73149106205,Editor's note: Silver reflections,Thomson S.,Digital TV Europe,2040266X,,,2,12/1/2009,,0,,,,Editorial,FALSE,287
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/73149098493,Access all areas,Thomas S.,Digital TV Europe,2040266X,,,22-27,12/1/2009,,0,,,,Article,FALSE,287
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/73149095611,Editor's note: World of difference,Thomson S.,Digital TV Europe,2040266X,,,4,12/1/2009,,0,,,,Editorial,FALSE,288
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/73149085304,All for the kids kids,Fry A.,Digital TV Europe,2040266X,,,30-36,12/1/2009,,0,,,,Article,FALSE,288
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/84879969873,Drive for success,Killengrey B.,Digital TV Europe,2040266X,,,64,9/1/2009,,0,,,,Note,FALSE,289
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/84879956224,Taking the high road,Bulkley K.,Digital TV Europe,2040266X,,,72,9/1/2009,,0,,,,Note,FALSE,289
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/84879933133,World of Difference,Thomson S.,Digital TV Europe,2040266X,,,4,9/1/2009,,0,,,,Editorial,FALSE,289
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/84879891099,AD and divide,Thomson S.,Digital TV Europe,2040266X,,,14-21,9/1/2009,,0,,,,Article,FALSE,289
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/84879976872,Factually speaking,Pomphrey G.,Digital TV Europe,2040266X,,,20-Dec,6/1/2009,,0,,,,Article,FALSE,286
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/84879974886,Cable finds cash is king,Bulkley K.,Digital TV Europe,2040266X,,,56,6/1/2009,,0,,,,Note,FALSE,286
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/84879952470,Anit-depressants,Thomson S.,Digital TV Europe,2040266X,,,2,6/1/2009,,0,,,,Editorial,FALSE,286
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/84879941728,Space for more,Thomson S.,Digital TV Europe,2040266X,,,22-28,6/1/2009,,0,,,,Article,FALSE,286
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/84879931258,Germany's cable revival,Brockmeyer D.,Digital TV Europe,2040266X,,,31-35,6/1/2009,,0,,,,Article,FALSE,286
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/84873870596,The tangled web,,Digital TV Europe,2040266X,,,26-30,5/1/2009,,0,,,,Article,FALSE,285
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/84873866128,Unchained media,,Digital TV Europe,2040266X,,,17-Oct,5/1/2009,,0,,,,Article,FALSE,285
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/84873849809,Age of complexity,Thomason S.,Digital TV Europe,2040266X,,,2,5/1/2009,,0,,,,Editorial,FALSE,285
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/84873829034,Foreign affairs,,Digital TV Europe,2040266X,,,18-25,5/1/2009,,0,,,,Article,FALSE,285
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/84873801082,Cable caught in the web,Bulkley K.,Digital TV Europe,2040266X,,,44,5/1/2009,,0,,,,Article,FALSE,285
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/84873877607,Rising stars,,Digital TV Europe,2040266X,,,15-Oct,4/1/2009,,0,,,,Article,FALSE,284
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/84873863063,Beeb fills in the Canvas,Bulkley K.,Digital TV Europe,2040266X,,,44,4/1/2009,,0,,,,Note,FALSE,284
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/84873822123,The vision thing,,Digital TV Europe,2040266X,,,16-22,4/1/2009,,0,,,,Article,FALSE,284
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/84873820784,Moving boxes,,Digital TV Europe,2040266X,,,24-29,4/1/2009,,0,,,,Article,FALSE,284
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
